"Data Source","World Development Indicators",

"Last Updated Date","2023-05-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Dominica","DMA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","353.38424870383","316.071650616693","312.00894033481","350.967899233516","362.790999464547","394.40289667481","408.377986650478","446.702360687208","513.919964720326","505.255281318565","532.44090165448","561.342989613435","593.625900557894","559.734746003551","588.403675497426","584.419687003714","623.019240476164","628.731440626061","743.99938967406","669.877984100123","661.162042766537","","",
"Denmark","DNK","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2326.74588705135","2491.40957000239","2670.24315989497","2747.73537088019","2970.71373150255","3109.04909824196","3429.30301309328","3646.97354061193","3938.90770288336","4314.19874661069","4572.32432833364","4629.33700747884","4723.60048367497","4837.09050894099","4952.49903450396","5094.61322037558","5347.76381330332","5605.82249154448","5816.91948960156","5949.89360845899","6350.52094899693","7139.64148473628","",
"Dominican Republic","DOM","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","321.607642109868","331.597671222601","354.376761287782","309.040115872233","313.679972709629","354.638709652041","361.180200289703","410.189073165213","475.311179802649","498.319847240222","557.160932828292","592.498644970404","594.864779647232","607.046474890571","639.121299580892","687.781196960588","728.194955009962","742.508432951791","738.718306199395","802.938225840068","873.79794435001","","",
"Algeria","DZA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","297.265963088651","339.481319291188","349.191809015218","363.143972020044","377.454025949924","371.152919104024","397.531768805279","472.99162845587","533.72475146845","684.513405879414","672.379744837536","713.429374256379","800.909964015634","790.969930004686","854.943518831439","842.430608263338","772.114455539823","741.563757412414","741.419429531154","754.209454154149","735.753456852906","","",
"East Asia & Pacific (excluding high income)","EAP","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","126.664034614234","134.008097035875","147.682165783246","166.439337539354","180.091626322132","203.101738349158","222.175590002744","242.789040341334","274.719729337864","323.948318490897","346.117158595713","390.981494674334","444.692342826387","484.668734004554","513.321996211654","544.227954601723","570.712957370463","607.431447386657","669.621931031947","744.052101378195","805.730194334175","","",
"Early-demographic dividend","EAR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","184.557564481404","198.30724433665","197.28456705986","208.816960667629","219.334531792518","235.955341688981","257.168318461569","275.444280158295","284.082210223427","310.350754801996","314.856456938485","330.690248443564","346.976992889335","367.582941585423","379.178623329217","389.911118417562","401.655367526179","407.61864647584","411.690579330648","390.488676351417","398.214396614318","","",
"East Asia & Pacific","EAS","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","280.068589520657","297.38751243868","316.690319133636","342.543220468155","365.036406491517","397.451990001716","427.704596021991","459.937677697393","501.479259206565","559.737338850442","595.551945943382","673.863663440204","736.248938174706","788.597979871898","824.497320951403","867.197159436721","895.003022279754","937.713149979053","1009.32106154559","1085.89086484192","1159.71119714759","","",
"Europe & Central Asia (excluding high income)","ECA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","319.061690809277","350.908348307271","393.630336442175","428.642189849739","458.107898901984","515.9654986011","613.625283102719","670.192168851612","776.332103622665","832.58956229547","814.41161789529","832.648259537682","900.715933345487","977.862159281003","1002.73728330408","988.783838807875","1018.47476291353","1074.00852707902","1143.2990381903","1218.74599148468","1485.36742801345","","",
"Europe & Central Asia","ECS","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1213.09773942826","1301.52277460628","1406.6919761999","1488.04360090683","1571.45239784166","1657.76808151306","1819.32692864647","1921.68854582795","2096.42667345058","2216.1769141311","2257.59226597513","2331.88022604991","2404.92174753648","2519.11857204509","2586.28214376572","2635.65401219399","2769.42159692749","2892.33783669821","3027.34955081551","3160.70645452857","3477.12992257478","","",
"Ecuador","ECU","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","195.345041388295","229.971438900763","284.843277319186","356.193267686493","397.996443719201","426.824671257963","460.049038615437","444.310150331805","476.936315521754","503.658768170564","556.811671700022","638.769312931448","696.842045279973","757.842357266557","787.286520576828","829.402290342151","805.805764806575","867.616876546734","934.912433808162","928.174998028621","930.998408754897","","",
"Egypt, Arab Rep.","EGY","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","289.222121192736","328.888553007495","341.848103395864","333.598169483431","324.883954316069","347.700911252391","369.230544148769","365.530016921828","393.450165269284","398.954226826756","394.441256661382","420.516146446116","494.905479321254","522.402020853873","517.941992649119","581.165672057216","568.248401544172","587.861074159942","551.448500206036","563.587046357905","524.02037865593","","",
"Euro area","EMU","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2165.85384183988","2298.97564987599","2450.92338814011","2553.25147883484","2665.41681925331","2787.72385479754","3010.37352971912","3153.20436991","3376.68270142567","3551.60170893798","3638.81252910558","3761.41698920428","3827.13572094054","3971.68128052262","4073.90772662295","4176.02256465311","4420.21866177233","4609.16253189334","4808.56161361696","4976.0620023309","5300.60488037514","","",
"Eritrea","ERI","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.7147575064528","77.3453919770601","88.3573891370657","92.372750941486","88.2735957116557","89.2290787641445","89.4839952896983","70.6175214271923","68.608751707485","63.4076416087504","63.7554633893746","85.0177228729546","63.0539752549427","75.0895742119098","80.4988728977121","70.8268378620532","60.0600992413529","57.5806246802959","72.7600636421796","81.7964816712854","74.3100730639945","","",
"Spain","ESP","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1471.1024176419","1560.48234736559","1673.40278595226","1910.60046068814","2019.81160972317","2152.13715984582","2426.27257481054","2596.53459167014","2805.62402655116","2930.67530624554","2894.72948324867","2926.37465949124","2900.92182112853","2933.98194625998","3045.0953885837","3185.08335239699","3341.02681223822","3542.70546371677","3674.18333878369","3826.77639185629","4047.75361097924","","",
"Estonia","EST","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","485.013767831615","491.453522128091","546.908613853151","636.349809262209","742.088388946914","838.368730755255","918.638409631241","1104.03596192788","1302.35714082692","1339.87152261949","1365.1665648653","1426.67280481486","1513.63834705168","1649.72543116158","1839.7274161622","1938.46680432487","2098.46326939875","2234.29079645641","2441.55641281184","2586.47639514706","2919.38722053329","3202.41238336971","",
"Ethiopia","ETH","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.8144794144826","24.2224629760604","24.2003677935005","24.3551115137965","24.3213074932128","25.9065103626729","31.2452293179367","38.9863674134085","36.6247798993703","42.3774907798177","55.2150328257245","49.7865101080628","54.0865501906936","51.391186758336","60.0466321745342","62.3511648788697","66.5580400886577","68.6518966831107","69.9428669295393","73.5346036632516","82.7342786915814","","",
"European Union","EUU","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1814.61749679379","1938.48071615723","2078.50927203834","2177.14935025401","2280.92394232722","2388.66758662008","2583.18514659968","2720.6663327823","2934.89901159372","3093.79368366177","3179.40509305588","3303.50291638216","3371.64841664865","3510.25218060397","3605.8961494788","3701.18850812586","3924.80596815787","4107.18013853898","4295.05504184475","4456.6945963614","4762.12728844028","","",
"Fragile and conflict affected situations","FCS","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","119.21349520116","130.237601425797","127.227998758898","150.77463500755","163.574128575831","164.078420961856","187.716168419068","198.478442570975","191.906351436773","210.740898457501","199.963200059451","205.932138098087","201.580844111565","211.874357539539","216.972825067791","209.597015919819","208.703867995626","216.082359773266","210.898577012913","205.251511758712","211.98989158483","","",
"Finland","FIN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1899.71385235589","2015.43992914572","2181.91260529576","2306.13306994414","2514.60292067556","2656.45132628587","2854.31081588407","3058.71585443264","3344.25617855619","3478.76084319535","3561.46509372621","3773.84676005465","3918.09282958465","4068.62165170718","4084.40882530974","4099.05746490481","4213.99918353624","4341.64274249577","4484.57278746361","4615.37661641085","4896.90850631243","","",
"Fiji","FJI","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","211.646520599585","185.439463999965","197.697558226048","201.007277274256","235.96345016946","243.050120720044","259.725794444478","267.268227616052","252.929742337988","277.642164610938","278.232011464565","267.416780019503","296.889460866119","313.287940252206","361.728460208664","390.815716704807","393.553697187308","408.626207037725","484.419331291894","527.385169579012","445.082564293266","","",
"France","FRA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2515.82886201146","2684.62622625135","2876.45984748008","2858.09088084162","2973.35727832007","3135.55593280367","3392.96563397392","3540.3633483924","3706.47575263741","3936.01200901084","4053.29566824911","4211.18918579268","4281.72554360242","4534.9356180194","4640.49490133987","4679.89254500324","4936.36522154837","5071.0657155132","5228.32611611141","5452.00328818429","5740.38212903533","","",
"Faroe Islands","FRO","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","163.434507699324","185.489831936655","176.655235841296","222.184164469161","278.822073560423","434.830699887184","272.539295129105","285.132758132201","310.288565210257","332.487076784964","360.721470305014","378.246859564876","353.263243332664","340.293966130503","326.673941255399","365.264319923717","390.7682971044","378.811640018692","369.594372972578","366.358446734171","371.038213448663","","",
"Gabon","GAB","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","387.891584703318","428.043528189734","445.962082444107","480.324493505383","455.459055666555","407.395742676454","422.980111051781","456.450428141308","384.402003408244","519.697338264513","348.634248278677","380.165112309889","354.15521650292","410.157477908452","372.878811908207","375.065674932624","427.302488548476","402.599088955236","400.680743241959","417.75463628638","502.635949636775","","",
"United Kingdom","GBR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1907.12856184975","2059.70967266302","2243.19070421456","2456.91225074731","2678.25129587332","2756.96718547574","3017.42994758407","3083.3960098014","3338.76260816172","3546.4789190493","3654.89525666532","3720.39718152003","3837.70811716672","3971.95492784647","4102.00418864685","4202.95236069201","4342.90563648175","4460.67273546157","4607.67010243164","4856.49551839181","5577.41588737862","6133.5995908011","",
"Georgia","GEO","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","219.512731086149","241.08809778482","287.3360891413","337.603167495718","372.162046792558","422.87698699315","453.566694680505","514.397018771559","614.199791850981","679.835220488699","677.362864686857","658.604187418786","775.020967001683","821.425308904357","901.62680621566","886.468891204205","1016.36562715206","948.014422301103","1025.62277577352","1026.13893446456","1107.53498542531","","",
"Ghana","GHA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.6059393650985","81.8530670296804","77.036372683193","78.4143748030043","80.5718205261811","112.88057692077","120.529285950652","126.657708711318","137.942780660005","160.199020458338","163.897980623234","209.103048615613","198.883738318968","235.043484031446","215.936305562377","228.138698990393","163.129859481741","161.722952570828","178.455590177476","188.970777141665","221.331644659475","","",
"Gibraltar","GIB","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.1398906168305","57.1079383708873","66.763814241731","60.7711295364902","62.4744426420745","61.2070111010233","53.0888244305529","54.564156365542","53.2731510245897","56.8082953922891","56.2531192808988","65.4150551940672","60.0745360350486","61.7696918181883","85.0108689735078","103.927521311693","110.372705061069","93.3202013977388","94.6220739002753","107.926069167347","110.522935697095","","",
"Gambia, The","GMB","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","202.040797056199","179.889446484644","191.254462065882","171.662693537727","107.80309638562","104.738639559192","105.103244207421","98.2737995153961","97.0392501562247","96.866894973911","92.8447286308897","89.5504756917803","86.7945591778512","76.7329782490791","57.2088873275852","60.7724671594418","61.3069874296226","64.6422524929551","68.913858552381","68.5822771141926","54.6864839035192","","",
"Guinea-Bissau","GNB","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.4555536440918","75.4388402705826","68.4761319878442","71.8468682314685","88.8769442057569","90.0857775802227","91.5836222037156","95.5469317580425","96.0356318252837","93.9881486633284","90.0967234860565","91.4364500835151","82.9519845794631","98.91366381982","143.544141474182","138.667480946424","149.271820344404","142.700845683707","144.624938166634","164.541264216691","164.557240926549","","",
"Equatorial Guinea","GNQ","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","161.858715333102","273.692897639944","336.352014708646","416.702868083224","422.575089055826","362.065778528502","390.069110787371","455.900526416494","607.775415806693","596.517902232432","516.861587947232","459.15354460401","410.125887405053","564.273775093954","640.283019891155","608.083014312865","558.827878443179","580.64116055315","564.500021662935","510.161307109023","594.281446680048","","",
"Greece","GRC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1417.5810912019","1677.87279223717","1864.49756646041","2021.33663220858","2063.52714149507","2194.10555376495","2361.13229558212","2465.12117007577","2728.05186841895","2859.00926153268","2679.20848170283","2356.13648154519","2214.80629597803","2185.09126427701","2094.47956343068","2192.19072229064","2322.72593521477","2324.13045137244","2403.16226410112","2489.30966021139","2652.95076095773","","",
"Grenada","GRD","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","391.936537155311","409.939990187045","471.749118113589","448.047888725392","460.867934353035","512.564602894561","500.449245071616","555.049697171267","583.447482506723","550.105694319158","548.415510946472","599.47662300033","602.642420273951","618.652527560685","574.67950547389","605.797777491498","612.964971082372","692.422052453772","722.586523908007","791.738575744618","810.37507637161","","",
"Greenland","GRL","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","271.92566349098","312.722391529265","319.470584666788","333.135651699691","347.917733213027","353.562032555701","388.969221870054","401.267160902833","407.313072434732","412.38631290832","405.539546040138","408.298882467162","430.208382680736","419.255247621685","445.018333637005","478.82062211091","484.873665836959","495.488662955601","514.194700883781","541.604122172852","556.081292984899","","",
"Guam","GUM","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","158.511304162316","159.511172688415","173.628801854104","179.881465438006","193.664990816193","213.483576626046","240.090577682365","282.756140909872","291.577380158811","316.023419698313","331.606234069273","379.662983842579","394.576064521884","425.788816972225","439.382838319826","457.867502021417","461.293144249826","526.656199808167","621.518838234107","658.845217537347","1070.96342540178","","",
"High income","HIC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2520.15443661169","2705.59379419176","2906.17041918405","3093.37499197262","3267.4314154081","3442.30951098145","3677.17873307229","3868.29349407157","4051.83924701201","4252.71533329091","4383.83010575862","4574.49656717237","4721.08262230101","4879.06091427988","5073.58682871954","5268.68939522376","5483.50830002319","5682.21696734597","5903.02086314517","6208.51471717247","6745.61991045615","","",
"Hong Kong SAR, China","HKG","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","160.422915918891","155.100125886254","167.676713580467","192.034738750495","203.30083327859","237.44081382603","266.912639459553","292.482241784111","323.489133921153","325.478492438883","324.477860716053","339.68739016293","343.061006849914","344.793115016876","345.752238452765","353.919758737133","388.854618689456","381.703315817701","411.631077605548","427.418840769031","479.217144041079","557.173348614103","",
"Heavily indebted poor countries (HIPC)","HPC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.6957173894322","57.96478365876","61.5793155238873","66.1089131004859","71.3728529885827","77.6480207418036","86.8130333517189","91.0884229469516","92.974112833058","99.8022201754037","101.21632863379","108.772776819836","105.011626326146","112.889118415594","117.040546022152","123.902424459583","126.617546905673","125.247815992707","126.284328463084","130.017812053781","134.593600655312","","",
"Croatia","HRV","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","811.07051188638","836.17945757419","784.145491821852","861.931777668502","955.452799150918","1056.76743200133","1217.0771926871","1444.72947301842","1604.32553832477","1633.00242858218","1598.7563691264","1612.71781205964","1644.48288470592","1420.09929346512","1475.16655195813","1553.32025587121","1692.240279571","1798.33003523775","1943.07665445206","2074.76851412005","2228.97023598529","","",
"Haiti","HTI","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.4364896163963","83.114241720707","76.736642460012","81.9182494061285","79.1476457869442","79.7467137043455","86.5626901508173","95.9429505176668","101.765921275076","99.6119828256907","122.059787044432","168.306977998311","155.884466962151","122.846513615316","135.804625209188","148.945664792716","150.013643216896","121.771597935909","141.318215990745","126.43581552433","100.562524367718","","",
"Hungary","HUN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","802.574670186829","900.467787705442","1032.77497699653","1255.37712565237","1260.94885760407","1364.59938207544","1429.15976671062","1374.12153607956","1467.7675201339","1495.39434534657","1617.20714936838","1720.48939229223","1722.25785091909","1773.08558492232","1808.39716380722","1834.46178352448","1949.24904344825","1985.89595092111","2097.77888197405","2110.19392424923","2407.70977956239","","",
"IBRD only","IBD","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","218.861190071837","234.934887269004","247.132629728316","262.681252490841","281.540750015674","304.245760554074","335.324149591873","363.787919552891","397.613601134198","440.410705019236","453.759154648159","483.183703111415","519.50680383207","556.627928702836","577.551839586974","595.054369097204","613.594286421285","642.197153386176","679.430553617714","721.150830503002","769.705265263688","","",
"IDA & IBRD total","IBT","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","185.932014374979","198.837715742596","207.998603203799","222.528184318617","237.722264149433","256.557082914428","282.042643543748","304.413020662882","330.511764721805","363.940036913371","372.646042225054","395.178271858342","422.29802272859","453.162883703023","469.325816897808","483.273577870367","498.879894990211","519.070580074538","546.000918384326","576.765089698715","613.309683117249","","",
"IDA total","IDA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.6133256462576","66.5203985154936","68.9928127110435","80.9921280354356","85.2338662713721","92.7111050155875","101.391616969715","105.795680938613","108.930857555412","114.668777868153","114.229792462058","118.431461157315","120.545500258271","130.658660413449","135.90571010704","142.956033816906","147.350294461727","149.172476858477","150.496744999296","155.015756044562","163.401090412276","","",
"IDA blend","IDB","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.5034089389552","83.7271049548666","82.8969359647869","109.855741984972","111.740637044481","122.602998360285","132.222017751767","135.423536643116","137.594948625144","139.954396720579","135.437158881813","136.092212515706","140.919134227957","152.254144560929","155.418712001273","162.266719480455","166.336725120606","172.98189372842","170.396936495679","175.515423128551","188.629367021165","","",
"Indonesia","IDN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.4646056072269","112.789584490047","110.409775546871","131.987602897897","132.534950560989","170.343718806497","189.083803193489","219.693215133316","212.781107474672","223.427531874539","235.262424580427","269.727480565868","281.085766145467","287.193351435418","303.3696981751","298.837867397112","316.731813214606","317.772196812712","334.677383274762","359.024588273621","414.832493455337","","",
"IDA only","IDX","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.5437017448318","57.7575927972922","62.0934062291958","66.6438915470811","72.0467451483571","77.829622500017","86.0376704499039","91.0237765775623","94.6060671755499","101.997554332749","103.271788177386","109.290624683338","110.000479458121","119.233477697801","125.612925887981","132.807203361283","137.125747682453","136.538168274351","139.966025566646","144.19449522623","150.113379667692","","",
"Isle of Man","IMN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.7925205059151","95.3532844403702","98.2514659742846","100.299922876448","107.923559445922","113.151941444765","118.079080204952","125.554996946915","130.357761576666","138.078589899096","140.627248416826","145.029280518517","160.739316202412","188.106798890829","187.756139327384","194.609165898991","202.488143408183","179.448812797674","188.661254955464","200.736300836427","190.738255114722","","",
"Not classified","INX","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1794.86293463562","2100.03606227262","2369.6688840621","2563.31706759116","2825.18666002205","3128.88823663383","3376.41063375334","3701.44794942162","4059.45053041261","4377.46491976741","4558.20770805242","4802.2796913047","4938.22655398865","4945.74541413018","4898.44260193836","5077.47644518199","5356.1885995665","5582.93179113681","5861.91395068315","5866.96259812192","6657.55164658677","7305.17817411846","",
"Iran, Islamic Rep.","IRN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","499.335638820097","548.423111752288","541.560078192153","640.116876200245","674.237212138629","735.970734936808","770.452692865922","806.777987332618","849.563915754803","1048.84431048225","1139.09833735941","1157.45269052133","1025.93413429106","884.209192711979","997.638438071387","1003.02647260682","1146.96942052235","1175.81342221077","1115.41310228728","830.011369238889","768.999951186206","","",
"Iraq","IRQ","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","182.154337999034","353.258229413795","271.051929791502","244.898437605846","331.358236481321","350.467694993943","437.142963644786","390.819032141576","358.004345620925","384.168529547415","409.305576197497","373.640941019878","307.723228439228","294.219981339765","428.968378110149","414.20446554874","456.596092943747","463.90887462485","","",
"Iceland","ISL","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2647.69434425722","2787.35998128723","3063.38497745374","3178.33440249458","3319.21667292438","3335.93613533957","3393.97024936236","3460.49543180623","3645.08985482897","3670.18576662701","3322.8526725235","3355.08925044794","3433.64210655022","3627.81692951998","3782.06489546612","3967.49011214827","4327.34874595757","4593.37020478455","4789.1952398721","4959.06053590547","5099.78379035","5614.52436421666","",
